File,registro,fecha,Unidad,proyecto,Solicitante,cantidad-solicitada,cantidad-subvencionada,Paises,Puntos-a,puntos-b,puntos-c,puntos-d
2010-2.csv,10-CAP2-1219,09/06/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL","Proyecto de apoyo a los ninos de la calle de Dakar, Senegal",SAMUSOCIAL SÉNÉGAL,71098,71098,África Subsahariana: Senegal,3,1.5,1.5,3
2010-2.csv,10-CAP2-1221,07/06/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,VI FORO VALLDIGNA / MEDITERRANEO,ASOCIACION UNESCO VALENCIA,24500,6000,Sin Determinar. General: España,2,2,2,2
2010-2.csv,10-CAP2-1222,07/06/2010,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Proyecto de Apoyo a las Victimas del seismo y fortalecimiento de la Democracia,CENTRE NATIONAL DE RECHERCHE ET FORMATION,109000,109000,Iberoamérica y Caribe: Haití,2.75,1.75,2,3
2010-2.csv,10-CAP2-1225,11/06/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,OBSERVATORIOS EN RED: Medios de Comunicación para América Latina,ASOCIACIÓN DE COMUNICADORES SOCIALES CALANDRIA,191.083,25000,Iberoamérica y Caribe Varios Países,2,2,2,2
2010-2.csv,10-CAP2-1238,24/06/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,CENTRO CULTURAL INFANTIL IRAPAY,CETA,876500,80000,Iberoamérica y Caribe: Perú,1.5,2,2,2.5
2010-2.csv,10-CAP2-1245,05/07/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Festival Internacional de Cine Documental MiradasDoc 2010,AYUNTAMIENTO DE GUÍA DE ISORA. FESTIVAL MIRADASDOC,38500,10000,Sin Determinar. General: España,3,1.5,1.5,2
2010-2.csv,10-CAP2-1253,20/07/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,TALLER DE PRODUCCION DOCUMENTAL Y PERIODISMO DIGITAL,ASOCIACIÓN DE LA PRENSA DE CÁDIZ,111.252,25000,África Subsahariana: Guinea Ecuatorial,3,1.5,1.5,1.5
2010-2.csv,10-CAP2-1255,08/07/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,8º Congreso Iberoamericano de Editores,CÁMARA CHILENA DEL LIBRO AG,20000,15000,Iberoamérica y Caribe: Chile,2.5,2,1.5,2.2
2010-2.csv,10-CAP2-1256,03/08/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,FESTIVAL INTERNACIONAL DE CINE DOCUMENTAL Y CORTOMETRAJE DE BILBAO (ZINEBI),CAC TEATRO ARRIAGA,25000,15000,Sin Determinar. General: España,2,2,1.5,2
2010-2.csv,10-CAP2-1268,16/07/2010,GABINETE TÉCNICO,VII Convocatoria de Proyectos de Cooperación al Desarrollo UCM,UNIVERSIDAD COMPLUTENSE DE MADRID,100000,50000,Sin Determinar. General: España,2,2,1.5,2
2010-2.csv,10-CAP2-1269,20/07/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,PROYECTO CÁTEDRA UNESCO DE RESOLUCIÓN DE CONFLICTOS DE LA UNIVERSIDAD DE CÓRDOBA,UNIVERSIDAD DE CÓRDOBA,60000,45000,Sin Determinar. General: España,2,2,2,2
2010-2.csv,10-CAP2-1275,28/07/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",COURSE ON GLOBALIZATION,FUNDACION CECO,152188,152188,Magreb y Oriente Medio: Egipto,2.5,2,2,1.5
2010-2.csv,10-CAP2-1277,21/07/2010,GABINETE TÉCNICO,I FORO IBEROAMERICANO DE FUNDACIONES EMPRESARIALES,COMPROMISO EMPRESARIAL,19000,15000,Iberoamérica y Caribe Sin Determinar. General Varios Países,2,2,1.5,2
2010-2.csv,10-CAP2-1293,29/07/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,17 MOSTRA DE CINE LATINOAMERICANO DE CATALUÑA,CENTRO LATINOAMERICANO DE LLEIDA,50000,20000,Sin Determinar. General: España,3,1.5,2,1.5
2010-2.csv,10-CAP2-1294,02/08/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Programa latinoamericano en ARCOmadrid_2010-11,FERIA DE MADRID,100000,100000,Iberoamérica y Caribe: Argentina ; Brasil ; Colombia ; México,2.6,1.7,1.6,2.4
2010-2.csv,10-CAP2-1296,27/07/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",II CONGRESO INTERNACIONAL ÁFRICA- OCCIDENTE. CORRESPONSABILIDAD EN EL DESARROLLO.,FUNDACION EUROPEA PARA LA COOPERACION NORTE - SUR,80000,80000,Sin Determinar. General: España,2.5,1.5,1.5,2.5
2010-2.csv,10-CAP2-1300,29/07/2010,GABINETE TÉCNICO,XVI FORO EUROLATINOAMERICANO DE COMUNICACION : EL ESTADO POR HACER.,ASOCIACIÓN DE PERIODISTAS EUROPEOS,55000,20000,Iberoamérica y Caribe: Argentina,1.5,2,2,2
2010-2.csv,10-CAP2-1308,29/07/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,CURSOS INTENSIVOS DE CINE DOCUMENTAL,MIRADA COMPARTIDA,174.98,30000,Iberoamérica y Caribe: Nicaragua ; República Dominicana,3,2,2,3
2010-2.csv,10-CAP2-1309,04/08/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Programa Español de Voluntariado Universitario en Naciones Unidas ante los Objetivos de Desarrollo del Milenio,UNIVERSIDAD AUTÓNOMA DE MADRID,69550,50000,Iberoamérica y Caribe Sin Determinar. General U.E y Países Occidentales Varios Países,2.5,1.5,1.5,2.5
2010-2.csv,10-CAP2-1315,11/08/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,XXV FESTIVAL IBEROAMERICANO DE TEATRO DE CÁDIZ,FUNDACIÓN MUNICIPAL DE CULTURA DEL EXCMO. AYTO. DE CÁDIZ,36189,36189,Sin Determinar. General: España,2,2,2,2
2010-2.csv,10-CAP2-1324,05/08/2010,GABINETE TÉCNICO,XIII Foro Interamericano de la Microempresa,BANCO INTERAMERICANO DE DESARRO (BID),75000,50000,Iberoamérica y Caribe: Uruguay,2,2,1.5,2
2010-2.csv,10-CAP2-1327,06/08/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,ACTIVIDADES DE LA ASOCIACIÓN DE EX BECARIOS Y GRADUADOS IBEROAMERICANOS Y DE FILIPINAS EN ESPAÑA EN RELACIÓN CON LAS FILIALES DE LA ASOCIACIÓN EN IBEROAMERICA Y POTENCIACIÓN,ASOCIACIÓN DE EXBECARIOS Y GRADUADOS IBEROAMERICANOS Y DE FILIPINAS EN ESPAÑA,12800,6000,Sin Determinar. General: España,2.2,1.6,1.5,2.2
2010-2.csv,10-CAP2-1332,09/08/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,FESTIVAL TANGER CREA,FUNDACION GLOBALON,150000,75000,Magreb y Oriente Medio: Marruecos ; Sin Determinar. General: España,2.5,1.7,1.6,2.3
2010-2.csv,10-CAP2-1333,18/08/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,FESTIVALES VIVAMERICA 2010,CONSORCIO CASA DE AMÉRICA,250000,180000,Sin Determinar. General: España,3,2,1,1.5
2010-2.csv,10-CAP2-1337,10/08/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Formación para el desarrollo de políticas educativas inclusivas en América Latina,CENTRO UNESCO DE SAN SEBASTIAN,22000,15000,Iberoamérica y Caribe: Venezuela,2,2,2,2
2010-2.csv,10-CAP2-1338,01/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Innovación y emprendimiento en África,ASSOCIACIÓ CATALANA D'UNIVERSITATS PÚBLIQUES,146000,60000,África Subsahariana Varios Países,2.5,1.5,1.5,2.5
2010-2.csv,10-CAP2-1341,11/08/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Premios Goya de la Academia de las Artes y las Ciencias Cinematográficas de España,ACADEMIA DE LAS ARTES Y LAS CIENCIAS CINEMATOGRÁFICAS,60000,30000,Sin Determinar. General: España,3,1.5,2,2
2010-2.csv,10-CAP2-1349,12/08/2010,GABINETE TÉCNICO,EDUCANDO PARA UNA CIUDADANÍA GLOBAL A LAS/LOS JÓVENES EN ELMUNICIPIO DE ELCHE. 2010,AYUNTAMIENTO ELCHE,26000,13000,Sin Determinar. General: España,2,1.5,1.5,2.5
2010-2.csv,10-CAP2-1350,,GABINETE TÉCNICO,II Encuentro Internacional de Mujeres Africanas y Afro descendientes de las dos orillas,"ASOCIACION PARA EL DESARROLLO E INTEGRACION DE LAS COMUNIDADES AFRICANA, AFRODESCENDIENTES Y DEMAS COLECTIVOS MIGRANTES EN ESPAÑA",190512,80000,Sin Determinar. General: España,2,2,1.5,2
2010-2.csv,10-CAP2-1351,02/09/2010,GABINETE TÉCNICO,Puesta en marcha del Instituto de Salud Global Barcelona (ISGlobal) e inicio de actividades,INSTITUTO DE SALUD GLOBAL BARCELONA,499934,400000,Sin Determinar. General: España,2,2,1.5,2
2010-2.csv,10-CAP2-1352,13/08/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Cuba: Análisis y Reflexión,ASOCIACIÓN CUBA: ANÁLISIS Y REFLEXIÓN,200000,200000,Sin Determinar. General: España,2.7,1.7,1.6,2.3
2010-2.csv,10-CAP2-1356,24/08/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,"Convocatoria de un Comité Intergubernamental de expertos para la redacción de una ley tipo de la lectura, el libro y las bibliotecas",CENTRO REGIONAL PARA EL FOMENTO DEL LIBRO EN AMERICA LATINA Y EL CARIBE,40000,40000,Iberoamérica y Caribe: Colombia,2.5,1.5,1.3,2.4
2010-2.csv,10-CAP2-1359,24/08/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Formación de mediadores para las Bibliotecas escolares de América Latina,CENTRO REGIONAL PARA EL FOMENTO DEL LIBRO EN AMERICA LATINA Y EL CARIBE,48000,25000,Iberoamérica y Caribe: Colombia,2.5,1.4,1.4,2.4
2010-2.csv,10-CAP2-1364,17/08/2010,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Proyecto empoderamiento mujeres en riesgo Colombia,FUNDACIÓN POR LA EUROPA DE LOS CIUDADANOS,59980,59980,Iberoamérica y Caribe: Colombia,2.5,1.5,1,2.5
2010-2.csv,10-CAP2-1382,01/09/2010,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Desarrollo de Microempresas Rurales - Granjas Huertos Familiares,FUNDACION ALMORI,138996,60000,Iberoamérica y Caribe: Nicaragua,2.5,2,2,2.5
2010-2.csv,10-CAP2-1385,23/08/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Fortalecimiento de la Gobernabilidad Local a través del Empoderamiento Comunitario,AYALA FOUNDATION,149128,149128,Asia Pacífico: Filipinas,3,2,1.5,2.5
2010-2.csv,10-CAP2-1391,24/08/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,AMERICANA II-Muestra de Nuevos Creadores de Teatro Iberoamericano en Madrid,CENTRO LATINOAMERICANO DE CREACIÓN E INVESTIGACIÓN TEATRAL,30000,20000,Sin Determinar. General: España,2.3,2,1.5,2
2010-2.csv,10-CAP2-1406,01/09/2010,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Construcción y Equipamiento de la Escuela de Hosteleria y Turismo del Instituto Técnico de Educación Superior Padre Segundo Montes,FUNDACIÓN SEGUNDO Y SANTIAGO MONTES,328388,270000,Iberoamérica y Caribe: El Salvador,2.5,1,1.5,2.5
2010-2.csv,10-CAP2-1411,31/08/2010,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,"Implementación de laboratorio de Inmunofenotipaje en la Unidad de Hemato-Oncología de la Càtedra y Servicio de Pediatría de la Facultad de Ciencias Médicas. Universidad Nacional de Asunción ,Paraguay.",FUNDACIÓN CAÍCO AYUDA Y COOPERACIÓN AL CÁNCER INFANTIL,100400,100400,Iberoamérica y Caribe: Paraguay,2,2,1.5,2
2010-2.csv,10-CAP2-1419,31/08/2010,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,"Desarrollo local en contextos de emigración en los Municipios de Bogotá, Cali, Pereira, Medellín y Armenia (Colombia)","AMÉRICA-ESPAÑA, SOLIDARIDAD Y COOPERACIÓN",284520,126000,Iberoamérica y Caribe: Colombia,2,2,1,3
2010-2.csv,10-CAP2-1430,07/09/2010,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Fortalecimiento de la capacidad y calidad institucional de los Congresos latinaomericanos para el desarrollo,FACULTAD LATINOAMERICANA DE CIENCIAS SOCIALES,156800,156800,Iberoamérica y Caribe: Argentina,3,2,2,2.5
2010-2.csv,10-CAP2-1437,02/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Congreso Iberoamericano de Literatura. Colombia Literaria,FUNDACIÓN CULTURA LITERARIA Y OPINIÓN,40000,20000,Iberoamérica y Caribe: Colombia,2,2,2,2
2010-2.csv,10-CAP2-1454,03/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,DONDE VIVEN LAS MUJERES (Conjunto de cortometrajes),FUNDACIÓN TUS OJOS,35000,25000,África Subsahariana: Congo (República Democrática del Congo) ; Asia Pacífico: Filipinas ; Iberoamérica y Caribe: República Dominicana ; Sin Determinar. General: España,2.5,1.5,1.4,2.1
2010-2.csv,10-CAP2-1465,02/09/2010,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Escuelas Socio Deportivas de la Fundación Real Madrid en el Área Metropolitana de Barranquilla,FUNDACIÓN JEAN FRANCOIS REVEL,98278,98278,Iberoamérica y Caribe: Colombia,2.5,1.5,1.5,2
2010-2.csv,10-CAP2-1471,01/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,"Escuela creativa, desarrollo cultural",COLECTIVO DE MUJERES DE MATAGALPA,79.52,30000,Iberoamérica y Caribe: Nicaragua,2,2,1.6,2
2010-2.csv,10-CAP2-1487,07/09/2010,GABINETE TÉCNICO,Centro de Recursos para Formación y Sensibilización de la sociedad civil en Castilla y León,UNIVERSIDAD DE VALLADOLID,58.5,29000,Sin Determinar. General: España,2,1.5,1.5,2.5
2010-2.csv,10-CAP2-1495,03/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Extrema¿doc Festival Internacional de Cine Documental y Cooperación para el Desarrollo en Extremadura,DOCUS EXTREMADURA,20000,10000,Sin Determinar. General: España,3,1.5,1.5,1.5
2010-2.csv,10-CAP2-1497,06/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,III JORNADAS INTERNACIONALES CIUDADES CREATIVAS. ZARAGOZA 2010,"S.M. ZARAGOZA CULTURAL, S.A.",58.75,30000,Sin Determinar. General: España,2,2,2,2
2010-2.csv,10-CAP2-1512,06/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Programa de educación musical para el desarrollo en el Sudeste Asiático.Valores transversales democráticos y de género a través de actividades artísticas y musicales.,INSTITUTO INTERNACIONAL DE MÚSICA IBÉRICA,59.994,25000,Asia Pacífico: Filipinas ; Vietnam,2,2,1.5,2
2010-2.csv,10-CAP2-1513,07/09/2010,GABINETE TÉCNICO,Instrumentos financieros innovadores para el desarrollo humano: Microcréditos y otras alternativas.,FUNDACION GENERAL DE LA UNIVERSIDAD DE VALLADOLID,57800,57800,Sin Determinar. General: España,2,2,2,2
2010-2.csv,10-CAP2-1535,03/09/2010,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Derechos humanos y reparación integral en Venezuela. Fase II,COMITÉ DE FAMILIARES DE VÍCTIMAS DE LOS SUCESOS DE FEBRERO Y MARZO DE 1989,78021,78021,Iberoamérica y Caribe: Venezuela,2.5,2,2,2.5
2010-2.csv,10-CAP2-1536,03/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,II Encuentro internacional de hispanistas africanos,CENTRO DE ESTUDIOS CERVANTINOS,98.7,20000,Sin Determinar. General: España,2.5,1.5,1.4,2.3
2010-2.csv,10-CAP2-1544,03/09/2010,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,LATINOBAROMETRO 2010,CORPORACION LATINOBAROMETRO,100000,80000,Iberoamérica y Caribe Varios Países,3,2,2,1.5
2010-2.csv,10-CAP2-1552,06/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Escuela para la promocion de la Cultura Caminante (segunda fase),CORPORACION CULTURAL LA GESTORIA,33600,20000,Iberoamérica y Caribe: Colombia,2,2,2,3
2010-2.csv,10-CAP2-1562,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Sistema cartográfico para el fomento turístico de la Región Ahmara (Etiopía). Acción preparatoria.,FUNDACION GENERAL UNIVERSIDAD DE ALCALÁ,22603,20000,África Subsahariana: Etiopía,2.8,1.6,1.5,2
2010-2.csv,10-CAP2-1569,03/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Formación de guías en patrimonio y turismo en Misiones e Itapúa (Paraguay),FUNDACION UNIVERSIDAD DE A CORUÑA,57.645,20000,Iberoamérica y Caribe: Paraguay,2.7,1.6,1.6,2
2010-2.csv,10-CAP2-1570,03/09/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL","Mejora de las condiciones socioeconómicas, de seguridad laboral, y de la capacidad de defensa de los DDHH de 1.395 familias de pescadores de la Franja de Gaza (Fase II)",APY- SOLIDARIDAD EN ACCIÓN,247306,247306,Magreb y Oriente Medio: Territorios Palestinos,2.5,1.5,1.5,2.5
2010-2.csv,10-CAP2-1575,07/09/2010,OFICINA DE ACCIÓN HUMANITARIA,"Reconstrucción de los pueblos Gundrevula y Sangala mediante la construcción de viviendas a la población afectada por las inundaciones en Kurnool, La India",FUNDACIÓN VICENTE FERRER,350000,350000,Asia Pacífico: India,1,2,2,2.5
2010-2.csv,10-CAP2-1587,06/09/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Refuerzo de las capacidades y movilización de los agentes de desarrollo para una mejor integración de las personas con discapacidad en Marruecos.,FEDERATION HANDICAP INTERNATIONAL,282440,117912,Magreb y Oriente Medio: Marruecos,2,2,1.5,2
2010-2.csv,10-CAP2-1588,06/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,"Estandarización del sistema de escritura, compilación de vocabulario básico embera en sus tres variantes del Chocó, oibida (chamí), dobida y eyabida (katio), y producción de material pedagógico",EUSKALERRIKO UNIBERTSITATEA/UNIVERSIDAD DEL PAIS VASCO (UPV/EHU),42265,30000,Iberoamérica y Caribe: Colombia,2.5,1.5,1.5,2.5
2010-2.csv,10-CAP2-1592,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,"Impulso al programa CEACO y democratización del acceso a la cultura en Oaxaca, México.",FUNDACIÓN ARTSUR,103.7,30000,Iberoamérica y Caribe: México,2,2,1.5,2
2010-2.csv,10-CAP2-1605,06/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,VII Diáspora: Muestra de cine y Jornadas de Sensibilización por Colombia - Barcelona 2010,ASOCIACIÓN IMAGO BARCELONA,52.979,52979,Sin Determinar. General: España,2,1.5,2,2
2010-2.csv,10-CAP2-1614,06/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Promoción y difusión de la Cultura Iberoamericana en el Ecuador,INSTITUTO ECUATORIANO DE CULTURA HISPÁNICA,41440,20000,Iberoamérica y Caribe: Ecuador,2,1.5,1.5,2.5
2010-2.csv,10-CAP2-1615,06/09/2010,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Búsqueda e identificación de cuerpos de personas desaparecidas en Argentina durante el período 1974-1983,EQUIPO ARGENTINO DE ANTROPOLOGÌA FORENSE,100000,100000,Iberoamérica y Caribe: Argentina,3,2,2,2.5
2010-2.csv,10-CAP2-1616,06/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,NCI WEB TV,ASOCIACIÓN DE LAS TELEVISIONES EDUCATIVAS Y CULTURALES IBEROAMERICANAS,100000,40000,Sin Determinar. General: España,2.5,1.5,1.5,2.3
2010-2.csv,10-CAP2-1625,06/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,"Modernizar el Laboratorio de Conservación de Bienes Culturales de Procedencia Subacuatica, de La Oficina de Patrimonio Cultural Subacuatico, del Ministerio de Cultura de la República Dominicana.",OFICINA NACIONAL DE PATRIMONIO CULTURAL SUBACUATICO,50000,50000,Iberoamérica y Caribe: República Dominicana,3,2,2,2
2010-2.csv,10-CAP2-1627,06/09/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL","Contribución a la sostenibilidad económica y a la seguridad alimentaría, de 100 mujeres agricultoras y sus familias en la región de Bafatá- Guinea Bissau",ASOCIACIÓN INTERNACIONAL UNIMOS,92696,92696,África Subsahariana: Guinea_Bissau,3,1.5,2,1.5
2010-2.csv,10-CAP2-1631,06/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Consolidación y desarrollo del Observatorio del Cine y el Audiovisual Latinoamericano,FUNDACIÓN DEL NUEVO CINE LATINOAMERICANO,60.5,20000,Iberoamérica y Caribe: Cuba,2,2,2,2.5
2010-2.csv,10-CAP2-1645,06/09/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",PRESERVACIÖN DEL PERIMETRO HORTÏCOLA DE TUGURÍ,JOSÉ EUGENIO JOVER JOVER SAGARRA,20528,20528,África Subsahariana: Burkina Faso,1.5,2,2,2
2010-2.csv,10-CAP2-1646,06/09/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Proyecto de Apoyo al Refuerzo de las Capacidades del Centro de Formación Técnica y Profesional Korotoumou Dembele,: CENTRE KOROTOUMOU DEMBÉLÉ KANANDJIGUILA,59370,59370,África Subsahariana: Mali,3,2,1.5,3
2010-2.csv,10-CAP2-1653,06/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Canarias Zona Internacional para la CUltura de Paz y los Derechos Humanos,ASOCIACIÓN CANARIA ZONA INTERNACIONAL PARA LA CULTURA DE PAZ Y LOS DERECHOS HUMANOS,2060100,55000,Sin Determinar. General: España,2,2,1.5,2
2010-2.csv,10-CAP2-1655,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Enriquecimiento de espacios y medios para la valoración del patrimonio cultural de los pueblos indígenas en la Amazonía peruana,ASOCIACIÓN INTERÉTNICA DE DESARROLLO DE LA SELVA PERUANA,201.413,35000,Iberoamérica y Caribe: Perú,3,2,2,2
2010-2.csv,10-CAP2-1663,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Programa de Cultura y Comunicacion Casa Luciernaga,FUNDACION PARA LA COMUNICACION SOCIAL LUCIERNAGA,296.582,25000,Iberoamérica y Caribe: Nicaragua,1.5,1.5,2,2.5
2010-2.csv,10-CAP2-1682,06/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,CIRCUITO ESPAÑOL Y EUROPEO DE TEATRO Y DANZA DE IBEROAMERICA,CELCIT PRODUCCIONES SL,53,25000,Sin Determinar. General: España,2,2,2,2.2
2010-2.csv,10-CAP2-1685,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Promoción de derechos humanos (especialmente culturales) para la sociedad civil de Africa,COLEGIO UNIVERSITARIO HENRY DUNANT,88000,30000,Asia Pacífico: Afganistán,2,2,2,2
2010-2.csv,10-CAP2-1692,06/09/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",REINTEGRACIÓN SOCIAL Y LABORAL DE JÓVENES EX SOLDADO A TRAVÉS DEL DEPORTE EN SIERRA LEONA,FUNDACIÓN REAL MADRID,70000,70000,África Subsahariana: Sierra Leona,1,2,1.5,3
2010-2.csv,10-CAP2-1694,06/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,"Peru, Cultura y Desarrollo, una reflexión nacional",ASOCIACIÓN CULTURAL ANTIMUSEO DE ARTE CONTEMPORÁNEO,54.8,20000,Iberoamérica y Caribe: Perú,2.5,1.5,1.5,2
2010-2.csv,10-CAP2-1702,06/09/2010,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Sembrando Capacidades Laborales y Sociales,OBISPADO DE SAN ISIDRO,80000,40000,Iberoamérica y Caribe: Argentina,3,2,1.5,2
2010-2.csv,10-CAP2-1726,07/09/2010,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Promoción de agenda participativa de transparencia para Centroamérica y República Dominicana,TRANSPARENCY INTERNATIONAL E.V.,130.568,105000,Iberoamérica y Caribe U.E y Países Occidentales Varios Países,2,2,2,2.5
2010-2.csv,10-CAP2-1727,06/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Editorial Cartonera Iguanazul,JUDITH DEL ÁNGEL VELÁZQUEZ SANTOPIETRO,41000,20000,Iberoamérica y Caribe: México,2.6,1.5,1.5,2
2010-2.csv,10-CAP2-1747,06/09/2010,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,GENERO Y DEPORTE: EL JUDO COMO HERRAMIENTA DE EMPODERAMIENTO FEMENINO.,VALENCIA CLUB DE JUDO,58457,58457,Iberoamérica y Caribe: Cuba ; República Dominicana,2,2,2,1.5
2010-2.csv,10-CAP2-1748,07/09/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL","Programa integral de nutrición y educación infantil en la zona de Emaus, Tana River District, Kenia",JOSE LUIS ORPELLA ISUS,280275,280275,África Subsahariana: Kenia,1,2,2,2.5
2010-2.csv,10-CAP2-1749,07/09/2010,GABINETE TÉCNICO,Derechos humanos y democracia como vía y objetivo del desarrollo humano.,UNIVERSIDAD DE VALLADOLID,50500,50500,Sin Determinar. General: España,3,2,1,2
2010-2.csv,10-CAP2-1755,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Educación en diversidad cultural y desarrollo,UNIVERSIDAD DE GIRONA,120.56,45000,África Subsahariana: Níger ; Asia Pacífico: Filipinas ; Iberoamérica y Caribe: República Dominicana ; Sin Determinar. General: España,2.5,2,1.5,2
2010-2.csv,10-CAP2-1762,06/09/2010,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,Fortalecimiento de comunidades afrodescendientes del norte del Cauca en el marco de la agenda de desarrollo Afrocaucanas 2ª Fase¿,UNIDAD DE ORGANIZACIONES AFROCAUCANAS,208500,116000,Iberoamérica y Caribe: Colombia,2,2,2,2
2010-2.csv,10-CAP2-1765,06/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,Programa de desarrollo musical en los Territorios Palestinos,INSTITUTO INTERNACIONAL DE MÚSICA IBÉRICA,59.992,30000,Magreb y Oriente Medio: Territorios Palestinos,2,2,2,2
2010-2.csv,10-CAP2-1769,07/09/2010,"D COOPERACIÓN ÁFRICA,ASIA,EUROPA ORIENTAL",Creación de la Escuela de Oficios de la isla de Ibo,FUNDACIÓN IBO,58.492,58492,África Subsahariana: Mozambique,1.5,2,2,2
2010-2.csv,10-CAP2-1771,07/09/2010,D RELACIONES CULTURALES Y CIENTÍFICAS,HIP HOP GLOBAL,DIPUTACIÓN DE HUESCA,93000,50000,Magreb y Oriente Medio: Marruecos,2,1.5,2,2
2010-2.csv,10-CAP2-1775,07/09/2010,D COOPERACIÓN CON AMÉRICA LATINA Y EL CARIBE,La Responsabilidad Social Empresarial (RSE) en Iberoamérica: difusión y formación en buenas prácticas aplicable al ámbito empresarial y a la mejora de las relaciones laborales,UNIÓN SINDICAL COMISIONES OBRERAS CASTILLA Y LEÓN,78500,70000,Iberoamérica y Caribe: Chile ; Perú ; Uruguay,2.5,1.5,1.5,2
